,Timestamp,personCount,Interval,Sensor
330,2022-10-18 12:30:00,55.0,330,Left
331,2022-10-18 12:31:00,55.0,331,Left
332,2022-10-18 12:32:00,55.0,332,Left
333,2022-10-18 12:33:00,55.0,333,Left
334,2022-10-18 12:34:00,55.0,334,Left
335,2022-10-18 12:35:00,55.0,335,Left
336,2022-10-18 12:36:00,55.0,336,Left
337,2022-10-18 12:37:00,55.0,337,Left
338,2022-10-18 12:38:00,55.0,338,Left
339,2022-10-18 12:39:00,55.0,339,Left
340,2022-10-18 12:40:00,55.0,340,Left
341,2022-10-18 12:41:00,55.0,341,Left
342,2022-10-18 12:42:00,55.0,342,Left
343,2022-10-18 12:43:00,55.0,343,Left
344,2022-10-18 12:44:00,55.0,344,Left
345,2022-10-18 12:45:00,55.0,345,Left
346,2022-10-18 12:46:00,55.0,346,Left
347,2022-10-18 12:47:00,55.0,347,Left
348,2022-10-18 12:48:00,55.0,348,Left
349,2022-10-18 12:49:00,55.0,349,Left
350,2022-10-18 12:50:00,55.0,350,Left
351,2022-10-18 12:51:00,55.0,351,Left
352,2022-10-18 12:52:00,55.0,352,Left
353,2022-10-18 12:53:00,55.0,353,Left
354,2022-10-18 12:54:00,55.0,354,Left
355,2022-10-18 12:55:00,55.0,355,Left
356,2022-10-18 12:56:00,55.0,356,Left
357,2022-10-18 12:57:00,55.0,357,Left
358,2022-10-18 12:58:00,55.0,358,Left
359,2022-10-18 12:59:00,55.0,359,Left
360,2022-10-18 13:00:00,55.0,360,Left
361,2022-10-18 13:01:00,55.0,361,Left
362,2022-10-18 13:02:00,55.0,362,Left
363,2022-10-18 13:03:00,55.0,363,Left
364,2022-10-18 13:04:00,55.0,364,Left
365,2022-10-18 13:05:00,55.0,365,Left
366,2022-10-18 13:06:00,55.0,366,Left
367,2022-10-18 13:07:00,55.0,367,Left
368,2022-10-18 13:08:00,55.0,368,Left
369,2022-10-18 13:09:00,55.0,369,Left
370,2022-10-18 13:10:00,55.0,370,Left
371,2022-10-18 13:11:00,55.0,371,Left
372,2022-10-18 13:12:00,55.0,372,Left
373,2022-10-18 13:13:00,55.0,373,Left
374,2022-10-18 13:14:00,55.0,374,Left
375,2022-10-18 13:15:00,55.0,375,Left
376,2022-10-18 13:16:00,55.0,376,Left
377,2022-10-18 13:17:00,55.0,377,Left
378,2022-10-18 13:18:00,55.0,378,Left
379,2022-10-18 13:19:00,55.0,379,Left
380,2022-10-18 13:20:00,55.0,380,Left
381,2022-10-18 13:21:00,55.0,381,Left
382,2022-10-18 13:22:00,55.0,382,Left
383,2022-10-18 13:23:00,55.0,383,Left
